location_prefix,count
郸城县城郊乡,408
郸城县城关镇石化街,95
郸城县城关镇支农路,233
郸城县城关镇惠民路,37
郸城县城关镇幸福路,61
郸城县城关镇友谊街,34
郸城县城关镇南英街,66
郸城县城关镇劳武路,31
郸城县城丹成大道,165
郸城县商贸城,41
郸城县吴台集南街路西,66
郸城县吴台镇河湾村,59
郸城县吴台镇段岭集,118
郸城县吴台镇杨老家村,85
郸城县吴台镇杨河湾村,118
郸城县吴台镇晋菜园,193
郸城县吴台镇方营集路北,45
郸城县吴台镇孙楼村,216
郸城县吴台镇大张村,63
郸城县吴台镇大吴庄村一组,78
郸城县吴台镇吴台集南街路西,44
郸城县吴台镇吴台集南街路东,38
郸城县吴台镇吴台村,52
郸城县吴台镇南街,43
郸城县吴台镇,50
郸城县双楼乡庙集,35
郸城县南丰镇宋庄村,263
郸城县南丰镇商贸城三组,95
郸城县南丰镇商贸城,163
郸城县南丰镇南丰西街,96
郸城县南丰镇南丰中心街,61
郸城县南丰镇南丰东街,53
郸城县南丰商贸城一组,47
郸城县人民路南段,69
郸城县交通路中段,37
郸城县交通路东段,33
郸城县久鸿农贸物流城西区A,59
郸城县久鸿农贸物流城东区,60
郸城县久鸿农贸市场西区,202
郸城县东风乡北街,55
郸城县世纪大道北段路西,33
郸城县世纪大道北段路东,48
郸城县世纪大道北段,62
郸城县万洋魅力广场,158
郸城县万洋博览城,32
郸城县丁村乡丁村北街,65
郭集街市场院内,37
郑州高新技术产业开发区黄杨街,38
郑州高新技术产业开发区黄兰路,34
郑州高新技术产业开发区须水河东路,79
郑州高新技术产业开发区雪松路,40
郑州高新技术产业开发区长椿路,663
郑州高新技术产业开发区银屏路,163
郑州高新技术产业开发区金菊街,53
郑州高新技术产业开发区金梭路,483
郑州高新技术产业开发区迎春街,85
郑州高新技术产业开发区西四环路,42
郑州高新技术产业开发区西四环,125
郑州高新技术产业开发区西三环路,406
郑州高新技术产业开发区西三环,145
郑州高新技术产业开发区莲花街,664
郑州高新技术产业开发区药厂路,43
郑州高新技术产业开发区药厂街,43
郑州高新技术产业开发区翠竹街,572
郑州高新技术产业开发区红楠路,43
郑州高新技术产业开发区红松路,97
郑州高新技术产业开发区红叶路,109
郑州高新技术产业开发区紫竹路,36
郑州高新技术产业开发区科学大道,820
郑州高新技术产业开发区碧桃路,92
郑州高新技术产业开发区白杨路,35
郑州高新技术产业开发区电厂路,422
郑州高新技术产业开发区瑞达路,486
郑州高新技术产业开发区玉兰街,231
郑州高新技术产业开发区牡丹路,55
郑州高新技术产业开发区樱花街,45
郑州高新技术产业开发区梧桐街,187
郑州高新技术产业开发区桂花西街,45
郑州高新技术产业开发区枫林路,33
郑州高新技术产业开发区枫杨街,116
郑州高新技术产业开发区木兰里,78
郑州高新技术产业开发区国槐街,50
郑州高新技术产业开发区合欢街,43
郑州高新技术产业开发区化工路,88
郑州高新技术产业开发区冬青街,377
郑州高新技术产业开发区五龙口南路,122
郑州高新技术产业开发区丁香里,46
郑州高新开发区银屏路,65
郑州高新开发区瑞达路,77
郑州高新开发区玉兰街,34
郑州高新开发区合欢街,41
郑州高新开发区冬青街,47
郑州高新区黄兰路,54
郑州高新区须水河东路,38
郑州高新区雪松路,53
郑州高新区长椿路,618
郑州高新区银屏路,277
郑州高新区金菊街,117
郑州高新区金梭路,335
郑州高新区郑州大学主校区荷园,33
郑州高新区郁香路,115
郑州高新区迎春街,242
郑州高新区谦祥万和城D区,48
郑州高新区西四环东、莲花街北,42
郑州高新区西四环,56
郑州高新区西三环路,68
郑州高新区葛寨商业街农贸市场,38
郑州高新区莲花街,340
郑州高新区药厂路,36
郑州高新区药厂街,31
郑州高新区翠竹街,416
郑州高新区红松路,45
郑州高新区红叶路,179
郑州高新区紫竹路,51
郑州高新区紫楠路,31
郑州高新区科学大道南红叶路,64
郑州高新区科学大道与绕城高速交叉口西建材大世界,67
郑州高新区科学大道,408
郑州高新区碧桃路,51
郑州高新区石楠路,55
郑州高新区白桦街,64
郑州高新区白杨路,32
郑州高新区电厂路,487
郑州高新区瑞达路,564
郑州高新区玉兰西街,36
郑州高新区玉兰街,290
郑州高新区牡丹路,114
郑州高新区漳河路,106
郑州高新区樱花街,58
郑州高新区梧桐街,106
郑州高新区桂花西街,68
郑州高新区枫香街,56
郑州高新区枫杨街,271
郑州高新区木兰里,32
郑州高新区朗悦公园茂U-,107
郑州高新区月桂路,57
郑州高新区新悦荟购物中心,44
郑州高新区师新庄社区,92
郑州高新区师新庄,97
郑州高新区山桃路,58
郑州高新区国槐街,239
郑州高新区合欢街,168
郑州高新区化工路,63
郑州高新区冬青街,248
郑州高新区公园道,55
郑州高新区八面神新村安置区商铺,37
郑州高新区五龙口南路,136
郑州高新区万达广场室内步行街,130
郑州高新区丁香里,67
郑州高新区丁楼庄园,95
郑州航空港经济综合实验区金港大道,35
郑州航空港经济综合实验区裕鸿世界港,41
郑州航空港经济综合实验区新港大道,34
郑州航空港经济综合实验区护航路,36
郑州航空港区龙王办龙王村,74
郑州航空港区龙王办龙安社区,80
郑州航空港区龙王办铁李村,52
郑州航空港区龙港办事处祥符刘村,45
郑州航空港区龙港办事处河头陈村,34
郑州航空港区龙港办事处常店村,38
郑州航空港区龙港办事处冯庄村,41
郑州航空港区龙港办事处八岗村,427
郑州航空港区龙港办事处万通路南段,64
郑州航空港区马庄安置区,33
郑州航空港区长安路,53
郑州航空港区锦荣悦汇城,83
郑州航空港区锦荣商城,78
郑州航空港区锦荣商场,33
郑州航空港区锦绣荷园山石王,33
郑州航空港区锦绣荷园,90
郑州航空港区锦绣翠园,56
郑州航空港区锦绣枣园,53
郑州航空港区银河办事处,69
郑州航空港区鑫荣中央金地A,222
郑州航空港区鑫荣中央金地,42
郑州航空港区豫康新城北区,35
郑州航空港区豫康新城,399
郑州航空港区裕鸿公寓,39
郑州航空港区裕鸿世界港,94
郑州航空港区营河社区,50
郑州航空港区绿苑市场,52
郑州航空港区港城公寓,37
郑州航空港区港城,83
郑州航空港区清河办事处黑李村,42
郑州航空港区润丰锦尚,53
郑州航空港区润丰悦尚,64
郑州航空港区洞庭湖路西便民服务点,41
郑州航空港区沃金商业广场负一楼,32
郑州航空港区沃金商业广场负一层,54
郑州航空港区沃金商业广场商业三号楼负一层,40
郑州航空港区沃金商业广场商业,108
郑州航空港区沃金商业广场,290
郑州航空港区新港办事处航南新城,118
郑州航空港区新港办事处南街,74
郑州航空港区新港办事处北街,38
郑州航空港区新港办事处三号安置区,51
郑州航空港区新港办事处,46
郑州航空港区张庄办事处生金李村,38
郑州航空港区张庄办事处张庄西街,55
郑州航空港区张庄办事处张庄村西街菜市场,32
郑州航空港区张庄办事处张庄村西街,190
郑州航空港区张庄办事处张庄村南街,461
郑州航空港区张庄办事处张庄村北街,170
郑州航空港区张庄办事处张庄村东街,157
郑州航空港区张庄办事处张庄村,343
郑州航空港区张庄办事处张庄南街,121
郑州航空港区张庄办事处张庄北街,45
郑州航空港区张庄办事处张庄东街,37
郑州航空港区张庄办事处宋庄村,40
郑州航空港区张庄办事处前霍村,33
郑州航空港区康平湖农贸市场,67
郑州航空港区山顶公寓,73
郑州航空港区富鑫小区商业,61
郑州航空港区富鑫公寓,202
郑州航空港区富鑫,38
郑州航空港区富康商业广场,66
郑州航空港区华鸿小区,196
郑州航空港区十一号安置区,31
郑州航空港区北港商业街,32
郑州航空港区北港商业中心,116
郑州航空港区冯堂办事处冯堂村,131
郑州航空港区冯堂办事处丁庄村,32
郑州航空港区八岗办事处高陈村,54
郑州航空港区八岗办事处蔡庄坡村,56
郑州航空港区八岗办事处梁张路,48
郑州航空港区八岗办事处张堂村,50
郑州航空港区八岗办事处庙后村,63
郑州航空港区八岗办事处前张村,38
郑州航空港区八岗办事处前吕村,81
郑州航空港区八千办商场街,40
郑州航空港区八千办君赵村,53
郑州航空港区三官庙办事处教场袁村,36
郑州航空港区三官庙办事处三官庙村,397
郑州航空港区,207
郑州经济技术开发区航海路,50
郑州经济技术开发区航海东路华丰红连天家具博览中心,80
郑州经济技术开发区航海东路,2183
郑州经济技术开发区经南四路,60
郑州经济技术开发区经南五路,51
郑州经济技术开发区经南二路,124
郑州经济技术开发区经南九路,121
郑州经济技术开发区经南三路,99
郑州经济技术开发区经北四路,42
郑州经济技术开发区经北二路,770
郑州经济技术开发区经北一路,181
郑州经济技术开发区第四大街,47
郑州经济技术开发区第六大街,77
郑州经济技术开发区第八大街与经北六路长盛广场,56
郑州经济技术开发区第八大街与经北二路河南昇阳跨境电商产业园A,46
郑州经济技术开发区第八大街,224
郑州经济技术开发区第五大街与经南二路国联农贸市场,33
郑州经济技术开发区第五大街,203
郑州经济技术开发区第二大街,104
郑州经济技术开发区第九大街与经北二路河南昇阳跨境电商产业园A,34
郑州经济技术开发区第三大街,188
郑州经济技术开发区第七大街与经北六路长盛广场,97
郑州经济技术开发区第七大街,142
郑州经济技术开发区第一大街利明农贸市场内,32
郑州经济技术开发区第一大街,89
郑州经济技术开发区祥云办事处祥符卢村,89
郑州经济技术开发区祥云办事处祥付卢村,59
郑州经济技术开发区祥云办事处祥云寺村,68
郑州经济技术开发区祥云办事处席庄村,68
郑州经济技术开发区祥云办事处后王村,46
郑州经济技术开发区潮河办事处第十四大街,149
郑州经济技术开发区潮河办事处第十五大街,149
郑州经济技术开发区潮河办事处第十三大街,163
郑州经济技术开发区毛庄村,46
郑州经济技术开发区正商经开广场,135
郑州经济技术开发区朝凤路亚太花园,37
郑州经济技术开发区朝凤路亚太明珠,56
郑州经济技术开发区朝凤路,287
郑州经济技术开发区商英街,169
郑州经济技术开发区前程大道,77
郑州经济技术开发区前程办事处袁庄村,32
郑州经济技术开发区前程办事处华丰建材交易中心B区,35
郑州经济技术开发区前程办事处华丰建材交易中心A区,32
郑州经济技术开发区京航办事处黄商村,42
郑州经济技术开发区京航办事处蒋冲村,191
郑州经济技术开发区京航办事处能庄村,33
郑州经济技术开发区京航办事处石王村,33
郑州经济技术开发区京航办事处大王庄村,32
郑州经济技术开发区京航办事处大孙庄村,142
郑州经济技术开发区京航办事处吴庄村,64
郑州经济技术开发区京航办事处任楼村,82
郑州经济技术开发区九龙办事处芦医庙村,34
郑州经济技术开发区九龙办事处芦医庙大街,132
郑州经济技术开发区九龙办事处新亚社区芦医庙大街,155
郑州经济技术开发区九龙办事处府前街,47
郑州经济技术开发区九龙办事处八里湾村,41
郑州经济技术开发区,85
郑州经济技术发开区潮河办事处经开第十九大街,34
郑州经济技术发开区潮河办事处经南四路,49
郑州经济技术发开区潮河办事处第十四大街,36
郑州经济技术发开区潮河办事处第十五大街,48
郑州经济技术发开区潮河办事处十八大街,62
郑州床上用品商贸城,36
郑州市高新技术产业开发区红叶路,32
郑州市高新区长椿路,83
郑州市高新区银屏路,71
郑州市高新区金梭路,42
郑州市高新区莲花街,55
郑州市高新区翠竹街,75
郑州市高新区红叶路,54
郑州市高新区科学大道,119
郑州市高新区瑞达路,96
郑州市高新区玉兰街,84
郑州市高新区梧桐街,75
郑州市高新区合欢街,79
郑州市高新区冬青街丁香里东南角银合农贸市场,34
郑州市高新区冬青街,83
郑州市金水路,67
郑州市金水区黄河路服装市场,69
郑州市金水区黄河路服装商场,65
郑州市金水区黄河路,2134
郑州市金水区黄河北街,75
郑州市金水区魏河南路,52
郑州市金水区顺河路,592
郑州市金水区青年路张庄社区,462
郑州市金水区青年路凤凰门业市场,36
郑州市金水区青年路,307
郑州市金水区陈砦蔬菜市场,83
郑州市金水区陈砦菜市场,71
郑州市金水区陈砦花卉郑汴路店,33
郑州市金水区陈砦花卉市场观赏鱼区,49
郑州市金水区陈砦花卉市场盆花区,113
郑州市金水区陈砦花卉市场工艺品区,59
郑州市金水区陈砦花卉市场切花区,39
郑州市金水区鑫苑路,560
郑州市金水区鑫苑西路,305
郑州市金水区金水路曼哈顿广场A区,33
郑州市金水区金水路与燕东路交叉口,48
郑州市金水区金水路,2294
郑州市金水区金杯路,108
郑州市金水区金明路,94
郑州市金水区金成时代广场,59
郑州市金水区郑花路,3072
郑州市金水区郑汴路陈砦花卉商场,122
郑州市金水区郑汴路南、商贸路西,33
郑州市金水区郑汴路东建材灯饰广场精品区,65
郑州市金水区郑汴路,855
郑州市金水区跃进路,80
郑州市金水区贾鲁河南路,396
郑州市金水区贾鲁河北路,175
郑州市金水区货栈街,40
郑州市金水区西里路,137
郑州市金水区西太康路,489
郑州市金水区西关虎屯村,53
郑州市金水区英协路,369
郑州市金水区花园路西、农科路北,108
郑州市金水区花园路西、农业路南,37
郑州市金水区花园路北段花园新村,35
郑州市金水区花园路北,42
郑州市金水区花园路与天伦路交叉口花园茶城,121
郑州市金水区花园路,3938
郑州市金水区花园北路,353
郑州市金水区翠花路,406
郑州市金水区群英路,275
郑州市金水区群办路,109
郑州市金水区群众路,33
郑州市金水区经四路,39
郑州市金水区经六路,135
郑州市金水区经八路,464
郑州市金水区经五路,852
郑州市金水区经二路,135
郑州市金水区经三路北段广发花园,36
郑州市金水区经三路北段,196
郑州市金水区经三路北,1355
郑州市金水区经三路与鑫苑路交叉口三石大厦,33
郑州市金水区经三路,1422
郑州市金水区经三北路,243
郑州市金水区经七路,656
郑州市金水区经一路北,183
郑州市金水区经一路,124
郑州市金水区纺机前街,34
郑州市金水区纬四路服装市场,100
郑州市金水区纬四路农贸市场,35
郑州市金水区纬四路东段,58
郑州市金水区纬四路东,69
郑州市金水区纬四路,280
郑州市金水区纬五路,722
郑州市金水区纬二路,173
郑州市金水区纬三路,103
郑州市金水区纬一路,162
郑州市金水区红旗路,555
郑州市金水区红专路,1107
郑州市金水区紫荆山路,616
郑州市金水区索凌路庙李商务大厦,32
郑州市金水区索凌路,944
郑州市金水区科源路,100
郑州市金水区科技市场百脑汇,148
郑州市金水区科技市场电子大厦,152
